created,tweet_text
2020-10-30 00:11:46,"RT @hellopolicy: #10월_27일_0시_기준 #신규확진자_88명
(국내 72명, 해외 16명)
코로나19 국내 발생 현황

이번 주말 핼러윈 등
대규모 행사·모임 예상되지만,
아직 안심하기 이릅니다.

많은 사람이 모이는 파티룸과
클럽·…"
2020-10-30 00:11:45,"RT @Ug_gam: 오늘도 역시 경기도가 코로나를 주도하고 있군... 코로나방역도 지방자치제로 하나? 아니면, 기본방역으로 끝내나?"
2020-10-30 00:11:39,@happy_CSR_ 대놓고 말은 안하지만 이번 코로나 사태로 유럽인들의 자존심이 많이 망가져서 견제가 들어올 가능성이 아주 높을 것 같습니다.
2020-10-30 00:11:37,"RT @ildaro: &lt;코로나 시대야말로 “사후피임약을 약국에서”&gt; 휴교 조치 이후 십대여성의 임신과 피임 상담이 부쩍 늘었난 일본에서, 사후피임약 접근성을 높여야 한다는 목소리가 높다. 사후피임약을 구입하려면 처방전이 필요한 한국의 현실에서도 매우…"
2020-10-30 00:11:34,"RT @_luuvy: 하루 50만명 최다 확진.. 공포의 美-유럽 봉쇄령 

섣불리 봉쇄 풀었다 코로나 재확산
한달간 佛 이동제한, 獨 시설 폐쇄
美도 식당 등 실내 영업장 문 닫아
美-유럽 주가지수 3% 이상 급락
https://t.co/yhddh…"
2020-10-30 00:11:24,"RT @JUN34_: #MAMAVOTE #TXT @TXT_members 
코로나만 아니었으면 제일 하고 싶은 거 &gt;리트윗도 투표수에 포함&lt;"
2020-10-30 00:11:16,"RT @Sanwillz: 2020 한국영화산업 긴급진단 토론회에서 #보스턴1947 개봉에 대해 언급:
보스턴 1947 코로나 백신이나 치료제가 나오기 전엔 개봉 절ㄹㄹ대ㅐㅐ 할 수 없다고요? 
세상아... 그럼 도대체 언제??? ㅠㅠ 죽고싶어...…"
2020-10-30 00:11:12,RT @FeignInnocent: 미국 코로나 확진자 8만8천. 기록 갱신했다함. 날씨도 추워지는데 곧 10만 넘고 끝도 없이 올라갈듯. 선거 후폭풍도 걱정되고 어디로 한달이라도 피난가고싶다.
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
2020-10-30 00:10:51,"RT @LOLOS8678: 이재명 측근들이 만든 단체가 이재명을 비판한 네티즌 90여명을 고발 한 사건 기억하시죠? 오늘 또 한 분이 최종 무혐의 처분 받으셨습니다.  

지금 이 시간에도 맘고생 중이신 분들 모두 좋은 결과 있길 바라며

* ‘경기…"
2020-10-30 00:10:49,"아씨발자살할래
ㅋ
ㅋㅋㅋㅋ
복도에서봫는데씹덕웃음지을뻔햇잔아요님아
내가코로나시대최대수혜자다 https://t.co/jkmPZgyDYI"
2020-10-30 00:11:52,"RT @vilnim: 코로나 두 번 걸린 노교수의 결론 ""집단면역 희망 버려라""  https://t.co/DXuRDDXne5

 ""나는 연구를 위해 인간 기니피그가 됐다. 아무런 보호 장치 없이 코로나19 환자들에게 노출됐다""
""내 몸의 방어력은 첫…"
2020-10-30 00:11:47,"RT @moonriver365: 테드로스 사무총장님,
한국의 코로나19 대응노력을
높이 평가해주셔서 고맙습니다.
특히 한글로 쓰신 메시지는
우리 국민들에게 좋은 격려가 됐습니다.
K-방역은 국민 모두가 방역주체가 되어
이룬 결과입니다.
앞으로도 코로…"
2020-10-30 00:11:46,"RT @hellopolicy: #10월_27일_0시_기준 #신규확진자_88명
(국내 72명, 해외 16명)
코로나19 국내 발생 현황

이번 주말 핼러윈 등
대규모 행사·모임 예상되지만,
아직 안심하기 이릅니다.

많은 사람이 모이는 파티룸과
클럽·…"
2020-10-30 00:11:45,"RT @Ug_gam: 오늘도 역시 경기도가 코로나를 주도하고 있군... 코로나방역도 지방자치제로 하나? 아니면, 기본방역으로 끝내나?"
2020-10-30 00:11:39,@happy_CSR_ 대놓고 말은 안하지만 이번 코로나 사태로 유럽인들의 자존심이 많이 망가져서 견제가 들어올 가능성이 아주 높을 것 같습니다.
2020-10-30 00:11:37,"RT @ildaro: &lt;코로나 시대야말로 “사후피임약을 약국에서”&gt; 휴교 조치 이후 십대여성의 임신과 피임 상담이 부쩍 늘었난 일본에서, 사후피임약 접근성을 높여야 한다는 목소리가 높다. 사후피임약을 구입하려면 처방전이 필요한 한국의 현실에서도 매우…"
2020-10-30 00:11:34,"RT @_luuvy: 하루 50만명 최다 확진.. 공포의 美-유럽 봉쇄령 

섣불리 봉쇄 풀었다 코로나 재확산
한달간 佛 이동제한, 獨 시설 폐쇄
美도 식당 등 실내 영업장 문 닫아
美-유럽 주가지수 3% 이상 급락
https://t.co/yhddh…"
2020-10-30 00:11:24,"RT @JUN34_: #MAMAVOTE #TXT @TXT_members 
코로나만 아니었으면 제일 하고 싶은 거 &gt;리트윗도 투표수에 포함&lt;"
2020-10-30 00:11:16,"RT @Sanwillz: 2020 한국영화산업 긴급진단 토론회에서 #보스턴1947 개봉에 대해 언급:
보스턴 1947 코로나 백신이나 치료제가 나오기 전엔 개봉 절ㄹㄹ대ㅐㅐ 할 수 없다고요? 
세상아... 그럼 도대체 언제??? ㅠㅠ 죽고싶어...…"
2020-10-30 00:11:12,RT @FeignInnocent: 미국 코로나 확진자 8만8천. 기록 갱신했다함. 날씨도 추워지는데 곧 10만 넘고 끝도 없이 올라갈듯. 선거 후폭풍도 걱정되고 어디로 한달이라도 피난가고싶다.
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
2020-10-30 00:10:51,"RT @LOLOS8678: 이재명 측근들이 만든 단체가 이재명을 비판한 네티즌 90여명을 고발 한 사건 기억하시죠? 오늘 또 한 분이 최종 무혐의 처분 받으셨습니다.  

지금 이 시간에도 맘고생 중이신 분들 모두 좋은 결과 있길 바라며

* ‘경기…"
2020-10-30 00:10:49,"아씨발자살할래
ㅋ
ㅋㅋㅋㅋ
복도에서봫는데씹덕웃음지을뻔햇잔아요님아
내가코로나시대최대수혜자다 https://t.co/jkmPZgyDYI"
2020-10-30 00:11:52,"RT @vilnim: 코로나 두 번 걸린 노교수의 결론 ""집단면역 희망 버려라""  https://t.co/DXuRDDXne5

 ""나는 연구를 위해 인간 기니피그가 됐다. 아무런 보호 장치 없이 코로나19 환자들에게 노출됐다""
""내 몸의 방어력은 첫…"
2020-10-30 00:11:47,"RT @moonriver365: 테드로스 사무총장님,
한국의 코로나19 대응노력을
높이 평가해주셔서 고맙습니다.
특히 한글로 쓰신 메시지는
우리 국민들에게 좋은 격려가 됐습니다.
K-방역은 국민 모두가 방역주체가 되어
이룬 결과입니다.
앞으로도 코로…"
2020-10-30 00:11:46,"RT @hellopolicy: #10월_27일_0시_기준 #신규확진자_88명
(국내 72명, 해외 16명)
코로나19 국내 발생 현황

이번 주말 핼러윈 등
대규모 행사·모임 예상되지만,
아직 안심하기 이릅니다.

많은 사람이 모이는 파티룸과
클럽·…"
2020-10-30 00:11:45,"RT @Ug_gam: 오늘도 역시 경기도가 코로나를 주도하고 있군... 코로나방역도 지방자치제로 하나? 아니면, 기본방역으로 끝내나?"
2020-10-30 00:11:39,@happy_CSR_ 대놓고 말은 안하지만 이번 코로나 사태로 유럽인들의 자존심이 많이 망가져서 견제가 들어올 가능성이 아주 높을 것 같습니다.
2020-10-30 00:11:37,"RT @ildaro: &lt;코로나 시대야말로 “사후피임약을 약국에서”&gt; 휴교 조치 이후 십대여성의 임신과 피임 상담이 부쩍 늘었난 일본에서, 사후피임약 접근성을 높여야 한다는 목소리가 높다. 사후피임약을 구입하려면 처방전이 필요한 한국의 현실에서도 매우…"
2020-10-30 00:11:34,"RT @_luuvy: 하루 50만명 최다 확진.. 공포의 美-유럽 봉쇄령 

섣불리 봉쇄 풀었다 코로나 재확산
한달간 佛 이동제한, 獨 시설 폐쇄
美도 식당 등 실내 영업장 문 닫아
美-유럽 주가지수 3% 이상 급락
https://t.co/yhddh…"
2020-10-30 00:11:24,"RT @JUN34_: #MAMAVOTE #TXT @TXT_members 
코로나만 아니었으면 제일 하고 싶은 거 &gt;리트윗도 투표수에 포함&lt;"
2020-10-30 00:11:16,"RT @Sanwillz: 2020 한국영화산업 긴급진단 토론회에서 #보스턴1947 개봉에 대해 언급:
보스턴 1947 코로나 백신이나 치료제가 나오기 전엔 개봉 절ㄹㄹ대ㅐㅐ 할 수 없다고요? 
세상아... 그럼 도대체 언제??? ㅠㅠ 죽고싶어...…"
2020-10-30 00:11:12,RT @FeignInnocent: 미국 코로나 확진자 8만8천. 기록 갱신했다함. 날씨도 추워지는데 곧 10만 넘고 끝도 없이 올라갈듯. 선거 후폭풍도 걱정되고 어디로 한달이라도 피난가고싶다.
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
2020-10-30 00:10:51,"RT @LOLOS8678: 이재명 측근들이 만든 단체가 이재명을 비판한 네티즌 90여명을 고발 한 사건 기억하시죠? 오늘 또 한 분이 최종 무혐의 처분 받으셨습니다.  

지금 이 시간에도 맘고생 중이신 분들 모두 좋은 결과 있길 바라며

* ‘경기…"
2020-10-30 00:10:49,"아씨발자살할래
ㅋ
ㅋㅋㅋㅋ
복도에서봫는데씹덕웃음지을뻔햇잔아요님아
내가코로나시대최대수혜자다 https://t.co/jkmPZgyDYI"
2020-10-30 00:11:52,"RT @vilnim: 코로나 두 번 걸린 노교수의 결론 ""집단면역 희망 버려라""  https://t.co/DXuRDDXne5

 ""나는 연구를 위해 인간 기니피그가 됐다. 아무런 보호 장치 없이 코로나19 환자들에게 노출됐다""
""내 몸의 방어력은 첫…"
2020-10-30 00:11:47,"RT @moonriver365: 테드로스 사무총장님,
한국의 코로나19 대응노력을
높이 평가해주셔서 고맙습니다.
특히 한글로 쓰신 메시지는
우리 국민들에게 좋은 격려가 됐습니다.
K-방역은 국민 모두가 방역주체가 되어
이룬 결과입니다.
앞으로도 코로…"
2020-10-30 00:11:46,"RT @hellopolicy: #10월_27일_0시_기준 #신규확진자_88명
(국내 72명, 해외 16명)
코로나19 국내 발생 현황

이번 주말 핼러윈 등
대규모 행사·모임 예상되지만,
아직 안심하기 이릅니다.

많은 사람이 모이는 파티룸과
클럽·…"
2020-10-30 00:11:45,"RT @Ug_gam: 오늘도 역시 경기도가 코로나를 주도하고 있군... 코로나방역도 지방자치제로 하나? 아니면, 기본방역으로 끝내나?"
2020-10-30 00:11:39,@happy_CSR_ 대놓고 말은 안하지만 이번 코로나 사태로 유럽인들의 자존심이 많이 망가져서 견제가 들어올 가능성이 아주 높을 것 같습니다.
2020-10-30 00:11:37,"RT @ildaro: &lt;코로나 시대야말로 “사후피임약을 약국에서”&gt; 휴교 조치 이후 십대여성의 임신과 피임 상담이 부쩍 늘었난 일본에서, 사후피임약 접근성을 높여야 한다는 목소리가 높다. 사후피임약을 구입하려면 처방전이 필요한 한국의 현실에서도 매우…"
2020-10-30 00:11:34,"RT @_luuvy: 하루 50만명 최다 확진.. 공포의 美-유럽 봉쇄령 

섣불리 봉쇄 풀었다 코로나 재확산
한달간 佛 이동제한, 獨 시설 폐쇄
美도 식당 등 실내 영업장 문 닫아
美-유럽 주가지수 3% 이상 급락
https://t.co/yhddh…"
2020-10-30 00:11:24,"RT @JUN34_: #MAMAVOTE #TXT @TXT_members 
코로나만 아니었으면 제일 하고 싶은 거 &gt;리트윗도 투표수에 포함&lt;"
2020-10-30 00:11:16,"RT @Sanwillz: 2020 한국영화산업 긴급진단 토론회에서 #보스턴1947 개봉에 대해 언급:
보스턴 1947 코로나 백신이나 치료제가 나오기 전엔 개봉 절ㄹㄹ대ㅐㅐ 할 수 없다고요? 
세상아... 그럼 도대체 언제??? ㅠㅠ 죽고싶어...…"
2020-10-30 00:11:12,RT @FeignInnocent: 미국 코로나 확진자 8만8천. 기록 갱신했다함. 날씨도 추워지는데 곧 10만 넘고 끝도 없이 올라갈듯. 선거 후폭풍도 걱정되고 어디로 한달이라도 피난가고싶다.
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
2020-10-30 00:10:51,"RT @LOLOS8678: 이재명 측근들이 만든 단체가 이재명을 비판한 네티즌 90여명을 고발 한 사건 기억하시죠? 오늘 또 한 분이 최종 무혐의 처분 받으셨습니다.  

지금 이 시간에도 맘고생 중이신 분들 모두 좋은 결과 있길 바라며

* ‘경기…"
2020-10-30 00:10:49,"아씨발자살할래
ㅋ
ㅋㅋㅋㅋ
복도에서봫는데씹덕웃음지을뻔햇잔아요님아
내가코로나시대최대수혜자다 https://t.co/jkmPZgyDYI"
2020-10-30 00:11:52,"RT @vilnim: 코로나 두 번 걸린 노교수의 결론 ""집단면역 희망 버려라""  https://t.co/DXuRDDXne5

 ""나는 연구를 위해 인간 기니피그가 됐다. 아무런 보호 장치 없이 코로나19 환자들에게 노출됐다""
""내 몸의 방어력은 첫…"
2020-10-30 00:11:47,"RT @moonriver365: 테드로스 사무총장님,
한국의 코로나19 대응노력을
높이 평가해주셔서 고맙습니다.
특히 한글로 쓰신 메시지는
우리 국민들에게 좋은 격려가 됐습니다.
K-방역은 국민 모두가 방역주체가 되어
이룬 결과입니다.
앞으로도 코로…"
2020-10-30 00:11:46,"RT @hellopolicy: #10월_27일_0시_기준 #신규확진자_88명
(국내 72명, 해외 16명)
코로나19 국내 발생 현황

이번 주말 핼러윈 등
대규모 행사·모임 예상되지만,
아직 안심하기 이릅니다.

많은 사람이 모이는 파티룸과
클럽·…"
2020-10-30 00:11:45,"RT @Ug_gam: 오늘도 역시 경기도가 코로나를 주도하고 있군... 코로나방역도 지방자치제로 하나? 아니면, 기본방역으로 끝내나?"
2020-10-30 00:11:39,@happy_CSR_ 대놓고 말은 안하지만 이번 코로나 사태로 유럽인들의 자존심이 많이 망가져서 견제가 들어올 가능성이 아주 높을 것 같습니다.
2020-10-30 00:11:37,"RT @ildaro: &lt;코로나 시대야말로 “사후피임약을 약국에서”&gt; 휴교 조치 이후 십대여성의 임신과 피임 상담이 부쩍 늘었난 일본에서, 사후피임약 접근성을 높여야 한다는 목소리가 높다. 사후피임약을 구입하려면 처방전이 필요한 한국의 현실에서도 매우…"
2020-10-30 00:11:34,"RT @_luuvy: 하루 50만명 최다 확진.. 공포의 美-유럽 봉쇄령 

섣불리 봉쇄 풀었다 코로나 재확산
한달간 佛 이동제한, 獨 시설 폐쇄
美도 식당 등 실내 영업장 문 닫아
美-유럽 주가지수 3% 이상 급락
https://t.co/yhddh…"
2020-10-30 00:11:24,"RT @JUN34_: #MAMAVOTE #TXT @TXT_members 
코로나만 아니었으면 제일 하고 싶은 거 &gt;리트윗도 투표수에 포함&lt;"
2020-10-30 00:11:16,"RT @Sanwillz: 2020 한국영화산업 긴급진단 토론회에서 #보스턴1947 개봉에 대해 언급:
보스턴 1947 코로나 백신이나 치료제가 나오기 전엔 개봉 절ㄹㄹ대ㅐㅐ 할 수 없다고요? 
세상아... 그럼 도대체 언제??? ㅠㅠ 죽고싶어...…"
2020-10-30 00:11:12,RT @FeignInnocent: 미국 코로나 확진자 8만8천. 기록 갱신했다함. 날씨도 추워지는데 곧 10만 넘고 끝도 없이 올라갈듯. 선거 후폭풍도 걱정되고 어디로 한달이라도 피난가고싶다.
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
2020-10-30 00:10:51,"RT @LOLOS8678: 이재명 측근들이 만든 단체가 이재명을 비판한 네티즌 90여명을 고발 한 사건 기억하시죠? 오늘 또 한 분이 최종 무혐의 처분 받으셨습니다.  

지금 이 시간에도 맘고생 중이신 분들 모두 좋은 결과 있길 바라며

* ‘경기…"
2020-10-30 00:10:49,"아씨발자살할래
ㅋ
ㅋㅋㅋㅋ
복도에서봫는데씹덕웃음지을뻔햇잔아요님아
내가코로나시대최대수혜자다 https://t.co/jkmPZgyDYI"
2020-10-30 00:11:52,"RT @vilnim: 코로나 두 번 걸린 노교수의 결론 ""집단면역 희망 버려라""  https://t.co/DXuRDDXne5

 ""나는 연구를 위해 인간 기니피그가 됐다. 아무런 보호 장치 없이 코로나19 환자들에게 노출됐다""
""내 몸의 방어력은 첫…"
2020-10-30 00:11:47,"RT @moonriver365: 테드로스 사무총장님,
한국의 코로나19 대응노력을
높이 평가해주셔서 고맙습니다.
특히 한글로 쓰신 메시지는
우리 국민들에게 좋은 격려가 됐습니다.
K-방역은 국민 모두가 방역주체가 되어
이룬 결과입니다.
앞으로도 코로…"
2020-10-30 00:11:46,"RT @hellopolicy: #10월_27일_0시_기준 #신규확진자_88명
(국내 72명, 해외 16명)
코로나19 국내 발생 현황

이번 주말 핼러윈 등
대규모 행사·모임 예상되지만,
아직 안심하기 이릅니다.

많은 사람이 모이는 파티룸과
클럽·…"
2020-10-30 00:11:45,"RT @Ug_gam: 오늘도 역시 경기도가 코로나를 주도하고 있군... 코로나방역도 지방자치제로 하나? 아니면, 기본방역으로 끝내나?"
2020-10-30 00:11:39,@happy_CSR_ 대놓고 말은 안하지만 이번 코로나 사태로 유럽인들의 자존심이 많이 망가져서 견제가 들어올 가능성이 아주 높을 것 같습니다.
2020-10-30 00:11:37,"RT @ildaro: &lt;코로나 시대야말로 “사후피임약을 약국에서”&gt; 휴교 조치 이후 십대여성의 임신과 피임 상담이 부쩍 늘었난 일본에서, 사후피임약 접근성을 높여야 한다는 목소리가 높다. 사후피임약을 구입하려면 처방전이 필요한 한국의 현실에서도 매우…"
2020-10-30 00:11:34,"RT @_luuvy: 하루 50만명 최다 확진.. 공포의 美-유럽 봉쇄령 

섣불리 봉쇄 풀었다 코로나 재확산
한달간 佛 이동제한, 獨 시설 폐쇄
美도 식당 등 실내 영업장 문 닫아
美-유럽 주가지수 3% 이상 급락
https://t.co/yhddh…"
2020-10-30 00:11:24,"RT @JUN34_: #MAMAVOTE #TXT @TXT_members 
코로나만 아니었으면 제일 하고 싶은 거 &gt;리트윗도 투표수에 포함&lt;"
2020-10-30 00:11:16,"RT @Sanwillz: 2020 한국영화산업 긴급진단 토론회에서 #보스턴1947 개봉에 대해 언급:
보스턴 1947 코로나 백신이나 치료제가 나오기 전엔 개봉 절ㄹㄹ대ㅐㅐ 할 수 없다고요? 
세상아... 그럼 도대체 언제??? ㅠㅠ 죽고싶어...…"
2020-10-30 00:11:12,RT @FeignInnocent: 미국 코로나 확진자 8만8천. 기록 갱신했다함. 날씨도 추워지는데 곧 10만 넘고 끝도 없이 올라갈듯. 선거 후폭풍도 걱정되고 어디로 한달이라도 피난가고싶다.
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
2020-10-30 00:10:51,"RT @LOLOS8678: 이재명 측근들이 만든 단체가 이재명을 비판한 네티즌 90여명을 고발 한 사건 기억하시죠? 오늘 또 한 분이 최종 무혐의 처분 받으셨습니다.  

지금 이 시간에도 맘고생 중이신 분들 모두 좋은 결과 있길 바라며

* ‘경기…"
2020-10-30 00:10:49,"아씨발자살할래
ㅋ
ㅋㅋㅋㅋ
복도에서봫는데씹덕웃음지을뻔햇잔아요님아
내가코로나시대최대수혜자다 https://t.co/jkmPZgyDYI"
2020-10-30 00:11:52,"RT @vilnim: 코로나 두 번 걸린 노교수의 결론 ""집단면역 희망 버려라""  https://t.co/DXuRDDXne5

 ""나는 연구를 위해 인간 기니피그가 됐다. 아무런 보호 장치 없이 코로나19 환자들에게 노출됐다""
""내 몸의 방어력은 첫…"
2020-10-30 00:11:47,"RT @moonriver365: 테드로스 사무총장님,
한국의 코로나19 대응노력을
높이 평가해주셔서 고맙습니다.
특히 한글로 쓰신 메시지는
우리 국민들에게 좋은 격려가 됐습니다.
K-방역은 국민 모두가 방역주체가 되어
이룬 결과입니다.
앞으로도 코로…"
2020-10-30 00:11:46,"RT @hellopolicy: #10월_27일_0시_기준 #신규확진자_88명
(국내 72명, 해외 16명)
코로나19 국내 발생 현황

이번 주말 핼러윈 등
대규모 행사·모임 예상되지만,
아직 안심하기 이릅니다.

많은 사람이 모이는 파티룸과
클럽·…"
2020-10-30 00:11:45,"RT @Ug_gam: 오늘도 역시 경기도가 코로나를 주도하고 있군... 코로나방역도 지방자치제로 하나? 아니면, 기본방역으로 끝내나?"
2020-10-30 00:11:39,@happy_CSR_ 대놓고 말은 안하지만 이번 코로나 사태로 유럽인들의 자존심이 많이 망가져서 견제가 들어올 가능성이 아주 높을 것 같습니다.
2020-10-30 00:11:37,"RT @ildaro: &lt;코로나 시대야말로 “사후피임약을 약국에서”&gt; 휴교 조치 이후 십대여성의 임신과 피임 상담이 부쩍 늘었난 일본에서, 사후피임약 접근성을 높여야 한다는 목소리가 높다. 사후피임약을 구입하려면 처방전이 필요한 한국의 현실에서도 매우…"
2020-10-30 00:11:34,"RT @_luuvy: 하루 50만명 최다 확진.. 공포의 美-유럽 봉쇄령 

섣불리 봉쇄 풀었다 코로나 재확산
한달간 佛 이동제한, 獨 시설 폐쇄
美도 식당 등 실내 영업장 문 닫아
美-유럽 주가지수 3% 이상 급락
https://t.co/yhddh…"
2020-10-30 00:11:24,"RT @JUN34_: #MAMAVOTE #TXT @TXT_members 
코로나만 아니었으면 제일 하고 싶은 거 &gt;리트윗도 투표수에 포함&lt;"
2020-10-30 00:11:16,"RT @Sanwillz: 2020 한국영화산업 긴급진단 토론회에서 #보스턴1947 개봉에 대해 언급:
보스턴 1947 코로나 백신이나 치료제가 나오기 전엔 개봉 절ㄹㄹ대ㅐㅐ 할 수 없다고요? 
세상아... 그럼 도대체 언제??? ㅠㅠ 죽고싶어...…"
2020-10-30 00:11:12,RT @FeignInnocent: 미국 코로나 확진자 8만8천. 기록 갱신했다함. 날씨도 추워지는데 곧 10만 넘고 끝도 없이 올라갈듯. 선거 후폭풍도 걱정되고 어디로 한달이라도 피난가고싶다.
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
