,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2,NCS,과정
2601,요양보호사 자격취득과정,논산여성인력개발센터,52,650000,30,65.9,56.0,충남,논산시,06_보건의료,요양보호사
2602,요양보호사 자격 취득과정,미소로섬김 요양보호사교육원,30,600000,37,50.0,56.0,인천,계양구,06_보건의료,요양보호사
2603,간호조무사 자격증 취득과정(취업실무),탑간호학원,217,2898640,33,76.9,31.0,인천,부평구,06_보건의료,간호조무사
2604,요양보호사 자격취득과정,전국고용요양보호사교육원,30,540000,40,54.9,55.0,서울,동대문구,06_보건의료,요양보호사
2605,요양보호사 자격취득과정,논산여성인력개발센터,52,650000,30,65.9,53.0,충남,논산시,06_보건의료,요양보호사
2606,요양보호사 자격취득과정,전국고용요양보호사교육원,40,540000,40,54.9,57.0,서울,동대문구,06_보건의료,요양보호사
2607,요양보호사자격취득과정,아름다운요양보호사교육원,34,499200,35,58.2,56.0,경기,수원시,06_보건의료,요양보호사
2608,요양보호사 국가자격 취득과정,인천서부요양보호사교육원,31,600000,40,46.2,54.0,인천,서구,06_보건의료,요양보호사
2609,요양보호사 자격 취득과정,삼성실버요양보호사교육원,42,720000,40,59.8,57.0,부산,북구,06_보건의료,요양보호사
2610,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,42,720000,38,54.0,55.0,부산,부산진구,06_보건의료,요양보호사
2611,요양보호사국가자격취득-야간반,주은요양보호사교육원,50,640800,32,55.7,56.0,경기,고양시,06_보건의료,요양보호사
2612,요양보호사 자격 취득과정,미래요양보호사교육원,30,648000,28,45.5,56.0,전북,전주시,06_보건의료,요양보호사
2613,요양보호사자격증 취득과정,세왕요양보호사교육원,30,540000,30,43.2,59.0,서울,성동구,06_보건의료,요양보호사
2614,요양보호사 자격증 취득과정,새롬요양보호사교육원,30,680000,40,45.6,54.0,울산,동구,06_보건의료,요양보호사
2615,요양보호사자격증 취득과정,대신요양보호사교육원,30,480000,40,52.3,58.0,경기,수원시,06_보건의료,요양보호사
2616,요양보호사 자격 취득과정,안성의료복지사회적협동조합 부설 안성요양보호사교육원,30,650000,30,60.9,56.0,경기,안성시,06_보건의료,요양보호사
2617,요양보호사 자격 취득과정,성모요양보호사교육원,30,580000,33,46.6,56.0,대구,남구,06_보건의료,요양보호사
2618,NCS비적용 요양보호사 자격 취득과정,일등요양보호사교육원,30,510000,30,50.7,58.0,경기,구리시,06_보건의료,요양보호사
2619,요양보호사 자격증 취득과정 (주간),강릉직업전문학교부설 요양보호사교육원,33,549840,30,56.9,50.0,강원,강릉시,06_보건의료,요양보호사
2620,요양보호사 자격 취득과정,사하요양보호사교육원,30,640080,40,68.2,50.0,부산,사하구,06_보건의료,요양보호사
2621,"요양보호사 자격 취득과정 (주간, 야간)",다사랑요양보호사교육원,30,641520,37,53.3,52.0,울산,남구,06_보건의료,요양보호사
2622,요양보호사자격증취득,드림요양보호사교육원,30,641520,33,45.2,49.0,울산,중구,06_보건의료,요양보호사
2623,간호조무사자격취득과정,이레간호학원,191,2477600,30,78.6,30.0,대전,동구,06_보건의료,간호조무사
2624,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,54.0,대구,달서구,06_보건의료,요양보호사
2625,요양보호사자격증취득과정,성산요양보호사교육원,34,640800,33,56.8,56.0,부산,중구,06_보건의료,요양보호사
2626,간호조무사 자격 취득과정,제일간호학원,218,3009600,30,83.1,40.0,부산,동래구,06_보건의료,간호조무사
2627,요양보호사 자격 취득과정,성모요양보호사교육원,69,580000,33,46.6,53.0,대구,남구,06_보건의료,요양보호사
2628,요양보호사자격증 취득과정,새고려요양보호사교육원,30,600000,30,50.0,56.0,부산,금정구,06_보건의료,요양보호사
2629,요양보호사 국자자격 취득,케어대한요양보호사교육원,30,600000,40,51.4,55.0,인천,남동구,06_보건의료,요양보호사
2630,요양보호사 자격 취득과정,한성요양보호사교육원,30,480000,35,60.0,59.0,서울,성북구,06_보건의료,요양보호사
2631,요양보호사 자격 취득 과정,행복요양보호사교육원,30,570000,26,51.4,55.0,인천,남동구,06_보건의료,요양보호사
2632,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,,서울,강남구,06_보건의료,병원코디네이터
2633,요양보호사 자격 취득과정,안양벧엘요양보호사교육원,30,550000,30,60.9,56.0,경기,안양시,06_보건의료,요양보호사
2634,요양보호사 자격 취득과정,새부산요양보호사교육원,37,690000,36,54.1,52.0,부산,사하구,06_보건의료,요양보호사
2635,요양보호사자격증취득과정,마두요양보호사교육원,50,640800,40,54.8,52.0,경기,고양시,06_보건의료,요양보호사
2636,요양보호사 자격취득 양성과정(비NCS),목포요양보호사교육원,30,499920,40,64.8,49.0,전남,목포시,06_보건의료,요양보호사
2637,요양보호사 자격취득 교육과정,더큰요양보호사교육원,50,722160,38,53.3,53.0,경기,시흥시,06_보건의료,요양보호사
2638,요양보호사 자격 취득과정,제일요양보호사교육원,37,600000,40,64.1,53.0,경북,안동시,06_보건의료,요양보호사
2639,요양보호사 국가자격증취득 & 취업 연계과정,온양요양보호사교육원,33,529920,28,57.1,53.0,충남,아산시,06_보건의료,요양보호사
2640,간호조무사 자격증 취득과정,신갈간호학원,204,3040000,30,78.9,40.0,경기,용인시,06_보건의료,간호조무사
2641,요양보호사 자격취득과정,수원행복 요양보호사 교육원,50,480000,40,58.7,54.0,경기,수원시,06_보건의료,요양보호사
2642,요양보호사 자격증 취득과정,가족요양보호사교육원,55,450000,35,64.7,58.0,서울,강동구,06_보건의료,요양보호사
2643,요양보호사 국가자격증 취득과정,남동요양보호사교육원,30,450000,40,51.5,55.0,인천,남동구,06_보건의료,요양보호사
2644,간호조무사자격취득과정,주식회사 은행동미즈간호학원,191,2550560,31,75.0,35.0,대전,중구,06_보건의료,간호조무사
2645,요양보호사자격취득과정,햇빛요양보호사교육원,30,550080,36,66.3,54.0,서울,도봉구,06_보건의료,요양보호사
2646,요양보호사 자격 취득과정,당감요양보호사교육원,33,600000,39,67.1,54.0,부산,부산진구,06_보건의료,요양보호사
2647,병원코디네이터 및 상담실장 양성과정(NCS기반),종로아바CS평생교육원,20,554300,16,36.8,,서울,종로구,06_보건의료,병원코디네이터
2648,요양보호사자격증과정,경주요양보호사교육원,36,589920,40,56.8,53.0,경북,경주시,06_보건의료,요양보호사
2649,요양보호사 취득과정(야간반),광주역요양보호사교육원,50,600000,36,52.2,56.0,경기,광주시,06_보건의료,요양보호사
2650,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,,서울,강남구,06_보건의료,병원코디네이터
2651,요양보호사자격취득과정,화명요양보호사교육원,33,720000,39,60.2,54.0,부산,북구,06_보건의료,요양보호사
2652,요양보호사1급 자격 취득과정,서해간호학원부설서해요양보호사교육원,30,650000,40,74.4,54.0,충남,서천군,06_보건의료,요양보호사
2653,요양보호사자격취득과정,은혜요양보호사교육원,60,540000,38,44.3,54.0,서울,양천구,06_보건의료,요양보호사
2654,"요양보호사 자격증취득 과정(이론,실기)",안양여성인력개발센터부설 요양보호사교육원,30,504000,22,49.6,58.0,경기,안양시,06_보건의료,요양보호사
2655,간호조무사국가자격증취득과정,계양간호학원,204,2998960,30,81.5,35.0,인천,계양구,06_보건의료,간호조무사
2656,요양보호사자격증취득과정,정암요양보호사교육원,30,600000,40,49.2,58.0,부산,부산진구,06_보건의료,요양보호사
2657,요양보호사 자격 취득과정,한양요양보호사교육원,30,500400,40,47.0,55.0,충남,천안시,06_보건의료,요양보호사
2658,간호조무사 자격 취득과정,메디칼간호학원,213,2979200,36,74.5,34.0,부산,부산진구,06_보건의료,간호조무사
2659,A+요양보호사자격취득,(주)북부산요양보호사교육원,31,720000,29,51.0,69.0,부산,사상구,06_보건의료,요양보호사
2660,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,,서울,강남구,06_보건의료,병원코디네이터
2661,요양보호사자격취득과정,신포항요양보호사교육원,32,580080,40,62.9,52.0,경북,포항시,06_보건의료,요양보호사
2662,"NCS 기반 요양보호사 자격증 취득과정 (요양지원, 요양원, 요양병원)",국제요양보호사교육원,30,600000,40,40.9,55.0,인천,서구,06_보건의료,요양보호사
2663,요양보호사 국가자격증 취득과정(NCS비적용),인천일신요양보호사교육원,30,648000,40,62.2,57.0,인천,부평구,06_보건의료,요양보호사
2664,요양보호사 자격증 취득과정,인천검단보람요양보호사교육원,30,600000,40,52.6,54.0,인천,서구,06_보건의료,요양보호사
2665,요양보호사 자격 취득과정,성모요양보호사교육원,30,500160,36,73.1,44.0,경북,상주시,06_보건의료,요양보호사
2666,요양보호사자격증취득,상록요양보호사교육원,30,594000,35,47.3,53.0,경기,안산시,06_보건의료,요양보호사
2667,요양보호사 자격 취득과정(비NCS),한세기요양보호사교육원,30,510000,30,55.3,48.0,경기,구리시,06_보건의료,요양보호사
2668,요양보호사 자격 취득과정,천안경희간호학원부설 요양보호사교육원,30,480000,15,72.0,55.0,충남,천안시,06_보건의료,요양보호사
2669,간호조무사 자격증 취득과정,대림간호학원,204,3344000,30,84.3,38.0,서울,관악구,06_보건의료,간호조무사
2670,요양보호사 양성과정,언약요양보호사교육원,30,450000,40,53.1,58.0,서울,강동구,06_보건의료,요양보호사
2671,요양보호사 자격증 취득과정,현대요양보호사교육원,35,600000,38,54.3,58.0,울산,남구,06_보건의료,요양보호사
2672,요양보호사자격취득과정(NCS),은혜요양보호사교육원,30,540000,38,44.3,56.0,서울,양천구,06_보건의료,요양보호사
2673,요양보호사 자격취득과정,원주간호학원부설요양보호사교육원,30,600000,30,62.6,36.0,강원,원주시,06_보건의료,요양보호사
2674,간호조무사 자격 취득과정,중앙간호학원,204,3192000,30,82.9,,경기,오산시,06_보건의료,간호조무사
2675,(구직자) 요양보호사 자격 취득과정,조은요양보호사교육원,40,570000,40,47.3,,인천,계양구,06_보건의료,요양보호사
2676,요양보호사 자격취득 과정,춘천메디칼요양보호사교육원,33,550080,40,63.9,55.0,강원,춘천시,06_보건의료,요양보호사
2677,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,52.0,대구,달서구,06_보건의료,요양보호사
2678,요양보호사 자격 취득과정,구미간호학원부설요양보호사교육원,33,549840,24,49.0,49.0,경북,구미시,06_보건의료,요양보호사
2679,요양보호사자격취득,공주간호학원부설요양보호사교육원,37,678000,37,78.5,57.0,충남,공주시,06_보건의료,요양보호사
2680,요양보호사 (자격취득) 양성 과정,경북요양보호사교육원,30,600000,40,65.0,,경북,상주시,06_보건의료,요양보호사
2681,요양보호사 자격 취득과정,충남간호전문학원,37,680160,30,64.4,62.0,충남,공주시,06_보건의료,요양보호사
2682,요양보호사자격증취득과정,부산해운대요양보호사교육원,30,600000,40,62.7,55.0,부산,해운대구,06_보건의료,요양보호사
2683,요양보호사자격증취득과정,신현대요양보호사교육원,30,570000,40,59.8,54.0,인천,부평구,06_보건의료,요양보호사
2684,간호조무사 자격증 과정,안산대한간호학원,199,3230000,38,72.9,,경기,안산시,06_보건의료,간호조무사
2685,요양보호사 자격 취득과정,서수원간호학원부설서수원요양보호사교육원,30,500000,35,54.4,54.0,경기,수원시,06_보건의료,요양보호사
2686,요양보호사자격증취득과정(이론+실기),실버엔젤요양보호사교육원,30,630000,30,59.1,53.0,경기,김포시,06_보건의료,요양보호사
2687,요양보호사양성과정,이천요양보호사교육원,30,640000,32,60.5,,경기,이천시,06_보건의료,요양보호사
2688,간호조무사 자격증 취득과정,평택보건간호학원,202,3301440,30,76.3,,경기,평택시,06_보건의료,간호조무사
2689,간호조무사자격증취득반B,늘푸른간호병원코디네이터학원,204,3230000,33,75.3,36.0,서울,강서구,06_보건의료,간호조무사
2690,요양보호사 자격증 취득과정,세종고운간호전문학원(부설 세종고운요양보호사 교육원),33,680400,30,64.7,,세종,,06_보건의료,요양보호사
2691,요양보호사 자격 취득과정,금빛요양보호사교육원,30,540000,40,46.9,57.0,서울,강서구,06_보건의료,요양보호사
2692,요양보호사자격증취득과정,새빛요양보호사교육원,30,600000,31,57.6,,서울,송파구,06_보건의료,요양보호사
2693,요양보호사 자격증 취득과정,풍성한요양보호사교육원,30,510000,33,47.6,35.0,경기,안산시,06_보건의료,요양보호사
2694,요양보호사 자격증 취득,더나은요양보호사교육원,30,600000,40,33.3,54.0,서울,강서구,06_보건의료,요양보호사
2695,NCS 요양보호사 자격증 취득과정,영통경기요양보호사교육원,30,600000,37,38.9,58.0,경기,수원시,06_보건의료,요양보호사
2696,요양보호사 자격증 취득과정,평택포도나무 요양보호사 교육원,30,540000,35,49.4,,경기,평택시,06_보건의료,요양보호사
2697,간호조무사 자격 취득과정B,용인간호학원,203,2888000,18,86.8,,경기,용인시,06_보건의료,간호조무사
2698,요양보호사 자격 취득과정,현대요양보호사교육원,30,638400,25,55.1,50.0,광주,남구,06_보건의료,요양보호사
2699,요양보호사국가자격증취득과정,참사랑요양보호사교육원,50,600000,40,63.0,57.0,충북,청주시,06_보건의료,요양보호사
2700,NCS 적용 요양보호사 자격증 취득과정,하단레몬요양보호사교육원,30,600000,40,49.4,56.0,부산,사하구,06_보건의료,요양보호사
2701,간호조무사 자격증 취득과정,뉴미즈간호학원,191,2964000,31,63.9,28.0,충북,청주시,06_보건의료,간호조무사
2702,요양보호사국가자격취득과정,굿모닝요양보호사교육원,30,600000,40,59.0,54.0,울산,남구,06_보건의료,요양보호사
2703,요양보호사 자격증 취득과정,큰사랑요양보호사교육원,33,450000,40,90.0,52.0,경북,구미시,06_보건의료,요양보호사
2704,요양보호사 자격취득과정 NCS-20,경인요양보호사교육원,35,640080,40,56.2,49.0,경기,부천시,06_보건의료,요양보호사
2705,간호조무사 자격 취득과정,은혜간호조무사학원,213,3119040,30,79.3,,서울,강서구,06_보건의료,간호조무사
2706,요양보호사 (자격취득) 양성 과정,경북요양보호사교육원,50,600000,40,65.0,,경북,상주시,06_보건의료,요양보호사
2707,간호조무사 자격증 취득반,광교간호학원,382,3500560,30,73.3,,경기,용인시,06_보건의료,간호조무사
2708,요양보호사양성과정,산돌요양보호사교육원,33,650000,30,71.4,59.0,충남,보령시,06_보건의료,요양보호사
2709,간호조무사 자격 취득과정,한미간호조무사학원,213,2998960,30,84.4,,서울,영등포구,06_보건의료,간호조무사
2710,간호조무사 자격증 취득과정,인제간호학원,199,2903200,34,72.4,32.0,부산,연제구,06_보건의료,간호조무사
2711,요양보호사 자격 취득과정(비NCS),당진간호학원부설요양보호사교육원,33,600000,30,68.1,51.0,충남,당진시,06_보건의료,요양보호사
2712,요양보호사자격취득과정(실업자),익산간호요양보호사교육원,42,641520,40,64.3,55.0,전북,익산시,06_보건의료,요양보호사
2713,요양보호사 국가자격증 취득과정(야간반),신천요양보호사교육원,60,720000,38,50.4,,경기,시흥시,06_보건의료,요양보호사
2714,요양보호사자격증취득과정,동해요양보호사교육원,30,500160,30,79.5,54.0,강원,동해시,06_보건의료,요양보호사
2715,간호조무사 자격 취득과정,성모간호조무사학원,212,3260400,40,77.2,,경기,고양시,06_보건의료,간호조무사
2716,요양보호사 취득과정,연수요양보호사교육원,30,600000,30,50.0,57.0,인천,연수구,06_보건의료,요양보호사
2717,요양보호사 자격 취득과정,경기중앙간호학원 요양보호사교육원,30,600000,40,52.1,,경기,의정부시,06_보건의료,요양보호사
2718,간호조무사자격취득과정(주간B),덕천간호학원,203,2804400,20,74.7,35.0,부산,북구,06_보건의료,간호조무사
2719,요양보호사 자격 취득과정,명성요양보호사교육원,61,499920,37,52.4,,서울,성북구,06_보건의료,요양보호사
2720,요양보호사 자격 취득과정,명성요양보호사교육원,31,499920,37,52.4,,서울,성북구,06_보건의료,요양보호사
2721,간호조무사 자격 취득과정(B),지산간호보건학원,191,2998960,22,82.7,,부산,부산진구,06_보건의료,간호조무사
2722,"NCS 기반 요양보호사 국가자격증 취득과정 (요양 지원, 요양원, 간병 서비스)",충주요양보호사교육원,30,600000,38,63.7,,충북,충주시,06_보건의료,요양보호사
2723,간호조무사 자격 취득과정,남구동아간호학원,224,2983760,30,65.0,30.0,광주,남구,06_보건의료,간호조무사
2724,요양보호사자격증취득(국가자격증),노아요양보호사교육원,36,600000,40,52.0,61.0,인천,미추홀구,06_보건의료,요양보호사
2725,요양보호사 자격 취득과정,원주간호학원 하이엔(주)분원,31,600000,30,60.7,51.0,강원,원주시,06_보건의료,요양보호사
2726,요양보호사 자격 취득과정(실업자),전주메디칼요양보호사교육원,30,624000,30,53.0,,전북,전주시,06_보건의료,요양보호사
2727,국제의료관광코디네이터 자격증취득과정,아바평생교육원,36,997740,11,56.4,,서울,강남구,06_보건의료,국제의료관광코디네이터
2728,간호조무사 자격 취득과정,덴간호조무사학원,204,3055200,22,73.2,39.0,서울,광진구,06_보건의료,간호조무사
2729,요양보호사 자격 취득과정,은혜간호학원 부설 요양보호사교육원,30,722400,30,58.0,57.0,충남,부여군,06_보건의료,요양보호사
2730,요양보호사 자격 취득과정,군산성모간호전문학원부설 요양보호사교육원,30,722400,40,59.3,,전북,군산시,06_보건의료,요양보호사
2731,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,,서울,강남구,06_보건의료,병원코디네이터
2732,요양보호사 자격 취득과정,서울YWCA영등포여성인력개발센터 부설 요양보호사교육원,50,640800,27,48.3,,서울,영등포구,06_보건의료,요양보호사
2733,요양보호사 자격증 취득 과정,유니스타요양보호사교육원,30,570000,40,55.0,,경기,파주시,06_보건의료,요양보호사
2734,간호조무사 자격증 취득과정A,고려간호조무사학원,204,3328800,34,86.2,37.0,서울,마포구,06_보건의료,간호조무사
2735,간호조무사 자격증 취득과정(취업실무),탑간호학원,203,2898640,32,86.2,32.0,인천,미추홀구,06_보건의료,간호조무사
2736,간호조무사 자격 취득과정,나누리간호학원,191,2888000,30,71.4,26.0,부산,북구,06_보건의료,간호조무사
2737,간호조무사 자격 취득과정,뉴미즈간호학원,191,2799840,30,82.1,,대전,서구,06_보건의료,간호조무사
2738,요양보호사1급자격증과정,인성요양보호사 교육원,30,600000,40,55.3,,대구,북구,06_보건의료,요양보호사
2739,요양보호사 자격 취득과정,광주사랑요양보호사교육원,30,688080,34,41.0,,광주,서구,06_보건의료,요양보호사
2740,요양보호사자격취득과정,중부요양보호사교육원,30,690000,40,51.9,,경남,양산시,06_보건의료,요양보호사
2741,요양보호사 자격증취득과정,고운요양보호사교육원,30,528000,40,49.4,59.0,서울,동작구,06_보건의료,요양보호사
2742,요양보호사양성과정 (자격증취득과정),가족사랑요양보호사교육원,50,600000,30,46.9,54.0,부산,부산진구,06_보건의료,요양보호사
2743,요양보호사자격증취득&취업연계과정(NCS과정),원당간호학원부설요양보호사교육원,32,600000,28,65.5,45.0,충남,당진시,06_보건의료,요양보호사
2744,요양보호사 자격취득과정,봉동요양보호사교육원,36,641520,30,51.6,,전북,완주군,06_보건의료,요양보호사
2745,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,47,720000,37,59.8,55.0,부산,동래구,06_보건의료,요양보호사
2746,요양보호사자격취득과정,효사랑나눔요양보호사교육원,33,540000,35,56.8,56.0,경기,오산시,06_보건의료,요양보호사
2747,요양보호사 자격취득 과정,춘천메디칼요양보호사교육원,50,550080,40,63.9,60.0,강원,춘천시,06_보건의료,요양보호사
2748,NCS비적용 요양보호사 자격 취득과정,일등요양보호사교육원,50,510000,30,50.7,60.0,경기,구리시,06_보건의료,요양보호사
2749,요양보호사 자격 취득과정,중앙간호학원 요양보호사교육원,30,722400,30,53.2,,전북,군산시,06_보건의료,요양보호사
2750,요양보호사 자격 취득과정,정상요양보호사교육원,30,550080,38,56.0,56.0,경기,성남시,06_보건의료,요양보호사
2751,간호조무사 자격 취득과정,성심간호학원,217,3496000,34,76.4,,경기,안양시,06_보건의료,간호조무사
2752,요양보호사 자격 취득 과정,성모요양보호사교육원,30,570000,38,57.3,63.0,인천,부평구,06_보건의료,요양보호사
2753,간호조무사자격증취득과정,동탄간호학원,205,3502080,40,79.6,,경기,화성시,06_보건의료,간호조무사
2754,요양보호사 자격취득과정,홍주요양보호사교육원,33,641520,30,57.3,55.0,충남,홍성군,06_보건의료,요양보호사
2755,요양보호사 자격증 취득과정,삼산요양보호사교육원,30,641520,40,36.2,58.0,울산,중구,06_보건의료,요양보호사
2756,요양보호사 자격증 취득과정,부경요양보호사교육원,30,690000,40,50.9,,부산,북구,06_보건의료,요양보호사
2757,요양보호사 자격 취득 과정,다원요양보호사교육원,30,560160,37,60.2,56.0,서울,노원구,06_보건의료,요양보호사
2758,요양보호사 자격증 취득과정,사회복지법인계명복지재단(부설:계명요양보호사교육원),30,480000,30,70.0,54.0,강원,춘천시,06_보건의료,요양보호사
2759,요양보호사양성과정 (자격증취득과정),가족사랑요양보호사교육원,30,600000,30,46.9,53.0,부산,부산진구,06_보건의료,요양보호사
2760,요양보호사자격증취득과정,금천요양보호사교육원,37,600000,38,53.5,58.0,서울,금천구,06_보건의료,요양보호사
2761,요양보호사 자격 취득과정(실업자),강릉요양보호사교육원,33,549840,40,61.2,52.0,강원,강릉시,06_보건의료,요양보호사
2762,간호조무사 자격증 취득과정,리더스 간호학원,198,2705600,50,64.8,40.0,서울,강동구,06_보건의료,간호조무사
2763,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,47,720000,37,59.8,54.0,부산,동래구,06_보건의료,요양보호사
2764,요양보호사자격취득과정,엠마오요양보호사교육원,30,510000,40,53.5,41.0,서울,중랑구,06_보건의료,요양보호사
2765,요양보호사 자격 취득(오전),금정요양보호사교육원,30,600000,40,48.1,,부산,금정구,06_보건의료,요양보호사
2766,요양보호사 자격취득과정,성심요양보호사교육원,30,499920,37,58.2,52.0,서울,도봉구,06_보건의료,요양보호사
2767,요양보호사자격취득과정,아름다운요양보호사교육원,30,499200,35,58.2,52.0,경기,수원시,06_보건의료,요양보호사
2768,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,65.0,대구,달서구,06_보건의료,요양보호사
2769,NCS요양보호사 자격증 취득과정,참사랑요양보호사교육원,30,600000,40,63.0,,충북,청주시,06_보건의료,요양보호사
2770,요양보호사자격취득과정,햇빛요양보호사교육원,50,550080,36,66.3,53.0,서울,도봉구,06_보건의료,요양보호사
2771,요양보호사자격취득과정,서일간호학원부설요양보호사교육원,33,641520,34,56.6,,충남,서산시,06_보건의료,요양보호사
2772,요양보호사 자격 취득과정,나이팅게일간호학원부설요양보호사교육원,30,500160,39,48.0,54.0,대전,중구,06_보건의료,요양보호사
2773,NCS 요양보호사 자격증 취득 과정,산재요양보호사교육원,30,570000,38,52.8,55.0,경기,부천시,06_보건의료,요양보호사
2774,건강보험청구심사통합과정,메디아이잠실보험학원,20,740000,19,60.9,50.0,서울,송파구,06_보건의료,건강보험청구심사
2775,간호조무사 자격증 취득과정,강남메트로간호종합학원,198,3344000,33,72.5,37.0,서울,강남구,06_보건의료,간호조무사
2776,간호조무사 자격 취득과정,한나간호학원,191,2918400,30,68.6,,부산,금정구,06_보건의료,간호조무사
2777,병원코디네이터 종합과정,정연화의료서비스아카데미전문학원,30,997740,30,63.6,36.0,부산,부산진구,06_보건의료,병원코디네이터
2778,간호조무사 자격취득과정,엔플러스간호학원,200,3306000,31,65.2,38.0,서울,노원구,06_보건의료,간호조무사
2779,간호조무사 자격증 취득과정,최강간호학원,201,2888000,33,76.4,36.0,인천,부평구,06_보건의료,간호조무사
2780,A+요양보호사자격증취득과정,평생비젼교육센터,33,600000,26,57.1,55.0,부산,기장군,06_보건의료,요양보호사
2781,요양보호사 자격증 취득과정,새롬요양보호사교육원,30,680000,30,45.6,61.0,울산,동구,06_보건의료,요양보호사
2782,요양보호사 자격 취득과정,민들레요양보호사교육원,30,600000,37,63.2,57.0,충북,청주시,06_보건의료,요양보호사
2783,요양보호사 자격 취득 과정(사회복지사 자격증 보유자),다원요양보호사교육원,13,250000,37,60.2,47.0,서울,노원구,06_보건의료,요양보호사
2784,요양보호사 자격취득과정,새늘요양보호사교육원,33,600000,40,52.8,53.0,경기,평택시,06_보건의료,요양보호사
2785,요양보호사자격증취득과정,마두요양보호사교육원,30,640800,40,54.8,59.0,경기,고양시,06_보건의료,요양보호사
2786,요양보호사 취득(신규자과정),(사)한국여학사협회 강북여성인력개발센터 부설 요양보호사교육원,30,450000,20,40.0,,서울,강북구,06_보건의료,요양보호사
2787,간호조무사 자격 취득과정,주식회사에이치큐브학원,200,3344000,30,75.0,43.0,서울,도봉구,06_보건의료,간호조무사
2788,요양보호사 자격 취득 과정,해맞이요양보호사교육원,30,720000,40,58.1,,경북,울진군,06_보건의료,요양보호사
2789,요양보호사자격취득과정,세계로요양보호사교육원,30,679920,37,37.9,54.0,울산,동구,06_보건의료,요양보호사
2790,요양보호사 자격 취득과정,미래간호학원부설요양보호사교육원,33,640080,40,53.2,56.0,대구,북구,06_보건의료,요양보호사
2791,요양보호사 양성과정,연수요양보호사교육원,50,600000,40,50.0,58.0,인천,연수구,06_보건의료,요양보호사
2792,요양보호사자격증취득과정,삼성요양보호사교육원,33,640800,30,57.3,,경남,통영시,06_보건의료,요양보호사
2793,요양보호사자격증취득과정,진월요양보호사교육원,30,684000,30,45.7,,광주,남구,06_보건의료,요양보호사
2794,간호조무사자격 취득과정,오산간호학원,205,3500560,22,70.7,,경기,오산시,06_보건의료,간호조무사
2795,요양보호사 자격증 취득과정,송천탑클래스간호학원부설요양보호사교육원,33,600000,30,57.1,56.0,전북,전주시,06_보건의료,요양보호사
2796,요양보호사자격취득(사회복지사반),홍주요양보호사교육원,10,250000,30,57.3,,충남,홍성군,06_보건의료,요양보호사
2797,"요양보호사자격취득과정_간호조무사,물리치료사,작업치료사자격반",서일간호학원부설요양보호사교육원,10,250000,34,56.6,51.0,충남,서산시,06_보건의료,요양보호사
2798,요양보호사자격취득과정_사회복지사자격반,서일간호학원부설요양보호사교육원,10,250000,30,56.6,,충남,서산시,06_보건의료,요양보호사
2799,요양보호사 자격증취득과정(표준),천안베스트간호학원 부설 요양보호사교육원,33,500400,33,51.3,,충남,천안시,06_보건의료,요양보호사
2800,요양보호사 자격증 취득과정(신규자 주간반),효성요양보호사교육원,30,540000,40,53.2,57.0,서울,강북구,06_보건의료,요양보호사
2801,요양보호사 자격취득,김해사랑요양보호사교육원,30,600000,40,49.2,50.0,경남,김해시,06_보건의료,요양보호사
2802,요양보호사 양성과정,사당실버요양보호사교육원,30,504000,35,50.0,,서울,동작구,06_보건의료,요양보호사
2803,요양보호사국가자격과정,포항한국간호전문학원 부설 한국요양보호사교육원,30,550080,35,51.6,54.0,경북,포항시,06_보건의료,요양보호사
2804,요양보호사 자격취득 교육과정,더큰요양보호사교육원,30,722160,38,53.3,,경기,시흥시,06_보건의료,요양보호사
2805,요양보호사자격증 취득과정,(주)한국요양보호사교육원,30,600000,30,53.5,60.0,서울,마포구,06_보건의료,요양보호사
2806,요양보호사 자격 취득 과정,명성요양보호사교육원,30,500160,40,62.5,60.0,경기,용인시,06_보건의료,요양보호사
2807,요양보호사 자격취득과정 NCS-20,경인요양보호사교육원,30,640080,40,56.2,62.0,경기,부천시,06_보건의료,요양보호사
2808,요양보호사자격취득과정,사랑평생교육원 부설 요양보호사교육원,30,600000,40,68.9,60.0,강원,원주시,06_보건의료,요양보호사
2809,요양보호사 자격취득과정(비NCS),섬기미요양보호사교육원,30,720000,40,52.0,41.0,대구,동구,06_보건의료,요양보호사
2810,요양보호사자격증취득과정,어르신사랑요양보호사교육원,30,600000,38,66.0,60.0,경기,용인시,06_보건의료,요양보호사
2811,요양보호사 국가자격증 취득과정(NCS비적용),인천일신요양보호사교육원,30,648000,40,62.2,,인천,부평구,06_보건의료,요양보호사
2812,NCS 요양보호사 자격증 취득과정,천사요양보호사교육원,30,648000,35,61.4,58.0,부산,부산진구,06_보건의료,요양보호사
