index,과정명,학원명,기간,훈련비,정원,취업률,연령대,NCS분야,과정
2486,간호조무사 자격 취득과정,메디칼간호학원,204,2900160,24,76.5,31.0,06_보건 의료,간호조무사
2487,간호조무사자격증취득과정,제이성모간호전문학원,222,2964000,40,73.7,33.0,06_보건 의료,간호조무사
2488,간호조무사 자격취득과정,영남간호학원,222,2994400,32,73.9,29.0,06_보건 의료,간호조무사
2489,요양보호사 양성과정,언약요양보호사교육원,30,510000,40,53.1,54.0,06_보건 의료,요양보호사
2490,간호조무사국가자격 취득과정,울산호계간호학원,205,3299920,20,71.4,33.0,06_보건 의료,간호조무사
2491,요양보호사양성과정,이천요양보호사교육원,56,640000,32,60.5,51.0,06_보건 의료,요양보호사
2492,간호조무사양성과정,이천간호학원,204,3960000,36,84.6,27.0,06_보건 의료,간호조무사
2493,간호조무사 자격 취득과정,한빛간호조무사학원,229,2964000,37,61.2,40.0,06_보건 의료,간호조무사
2494,요양보호사 자격 취득과정,천안경희간호학원부설 요양보호사교육원,30,480000,15,72.0,51.0,06_보건 의료,요양보호사
2495,간호조무사 자격 취득과정,사하제일간호학원,205,2926000,30,86.7,36.0,06_보건 의료,간호조무사
2496,요양보호사자격증취득,상록요양보호사교육원,30,594000,35,47.3,54.0,06_보건 의료,요양보호사
2497,요양보호사자격취득과정(주간반),글로벌간호학원부설요양보호사교육원,30,641520,34,52.7,56.0,06_보건 의료,요양보호사
2498,요양보호사 자격증 취득과정,남서울요양보호사교육원,30,500160,35,69.6,59.0,06_보건 의료,요양보호사
2499,요양보호사자격취득과정,백제요양보호사교육원,30,640080,30,42.6,55.0,06_보건 의료,요양보호사
2500,간호조무사 자격증 취득과정,안양간호학원,215,2998960,32,77.3,40.0,06_보건 의료,간호조무사
2501,간호조무사자격증취득과정,성산간호학원,193,2918400,35,77.3,35.0,06_보건 의료,간호조무사
2502,요양보호사 양성과정(사회복지사자격취득자),부천중부요양보호사교육원,12,200000,40,52.4,47.0,06_보건 의료,요양보호사
2503,요양보호사취득과정(사회복지사 자격증 소지반),광주역요양보호사교육원,12,200000,20,52.2,47.0,06_보건 의료,요양보호사
2504,간호조무사자격취득,해피간호전문학원,234,2850000,30,68.0,35.0,06_보건 의료,간호조무사
2505,요양보호사자격증취득과정(이론+실기),실버엔젤요양보호사교육원,30,630000,30,59.1,55.0,06_보건 의료,요양보호사
2506,ncs요양보호사국가자격증과정,부모사랑제2캠퍼스요양보호사교육원,30,600000,40,75.0,56.0,06_보건 의료,요양보호사
2507,간호조무사자격취득,첨단간호전문학원,236,3100800,30,78.3,35.0,06_보건 의료,간호조무사
2508,간호조무사자격취득교육과정,글로벌영남간호학원,223,2994400,30,71.9,31.0,06_보건 의료,간호조무사
2509,간호조무사 자격 취득과정,(주)미즈간호학원,205,2799840,29,78.7,32.0,06_보건 의료,간호조무사
2510,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,36.0,06_보건 의료,None
2511,간호조무사 자격증 취득과정,송탄간호학원,211,3230000,30,62.5,32.0,06_보건 의료,간호조무사
2512,요양보호사 취득과정,연수요양보호사교육원,30,600000,30,50.0,55.0,06_보건 의료,요양보호사
2513,간호조무사 자격 취득과정,효중기념간호학원,219,3500560,34,75.9,32.0,06_보건 의료,간호조무사
2514,간호조무사 자격증 취득 과정,성산간호조무사학원,212,2743600,30,78.8,34.0,06_보건 의료,간호조무사
2515,간호조무사 자격증 취득과정,삼성간호학원,214,2998960,42,72.3,28.0,06_보건 의료,간호조무사
2516,요양보호사 자격 취득과정,군산성모간호전문학원부설 요양보호사교육원,30,722400,40,59.3,53.0,06_보건 의료,요양보호사
2517,간호조무사 자격 취득 과정,메디칼간호조무사학원,204,3344000,45,78.9,36.0,06_보건 의료,간호조무사
2518,요양보호사자격취득과정,세계로요양보호사교육원,30,679920,37,37.9,52.0,06_보건 의료,요양보호사
2519,간호조무사 자격 취득과정,한국간호학원,221,2254160,40,78.9,32.0,06_보건 의료,간호조무사
2520,요양보호사 자격취득 교육과정(간호조무사&물리치료사&작업치료사),더큰요양보호사교육원,12,250000,38,53.3,47.0,06_보건 의료,요양보호사
2521,간호조무사 자격증 취득과정,유현정간호학원,213,2998960,47,69.0,30.0,06_보건 의료,간호조무사
2522,요양보호사 자격증 취득과정,세종고운간호전문학원(부설 세종고운요양보호사 교육원),60,680400,30,64.7,54.0,06_보건 의료,요양보호사
2523,요양보호사 자격 취득과정,중앙간호학원 요양보호사교육원,30,722400,30,53.2,53.0,06_보건 의료,요양보호사
2524,NCS 요양보호사 자격증 취득과정,영통경기요양보호사교육원,50,600000,37,38.9,54.0,06_보건 의료,요양보호사
2525,요양보호사자격취득과정,아름다운요양보호사교육원,30,499200,35,58.2,56.0,06_보건 의료,요양보호사
2526,간호조무사 자격 취득과정,미래요양보호사교육원미래간호조무사학원,204,2850000,40,78.3,31.0,06_보건 의료,간호조무사
2527,간호조무사자격증취득과 취업,하남간호학원,221,2998960,40,76.0,37.0,06_보건 의료,간호조무사
2528,간호조무사자격취득과정,호남간호학원,222,3099280,30,51.4,38.0,06_보건 의료,간호조무사
2529,간호조무사 자격증 취득과정,영등포리더스간호학원,202,2964000,37,64.9,35.0,06_보건 의료,간호조무사
2530,간호조무사 자격증 취득 과정,서구동아간호학원,226,3100800,25,60.0,33.0,06_보건 의료,간호조무사
2531,간호조무사 자격증 취득,유성탑간호학원,191,2538400,30,57.1,49.0,06_보건 의료,간호조무사
2532,간호조무사자격증취득과정,김포간호&중장비학원,204,3120560,32,85.0,41.0,06_보건 의료,간호조무사
2533,간호조무사 자격취득과정,사랑간호학원,208,3190000,40,73.2,28.0,06_보건 의료,간호조무사
2534,요양보호사국가자격증취득과정,참사랑요양보호사교육원,30,600000,40,63.0,55.0,06_보건 의료,요양보호사
2535,요양보호사 자격 취득과정,미래간호학원부설요양보호사교육원,33,640080,40,53.2,51.0,06_보건 의료,요양보호사
2536,간호조무사 자격 취득과정,온누리간호학원,205,2998960,24,68.6,37.0,06_보건 의료,간호조무사
2537,간호조무사자격증취득과정,플러스간호학원반월당점,212,2998960,50,78.6,30.0,06_보건 의료,간호조무사
2538,간호조무사자격증취득과정,부산중앙간호학원,204,2918400,32,80.0,36.0,06_보건 의료,간호조무사
2539,간호조무사 자격 취득과정,밀양간호학원,204,2796800,30,64.3,37.0,06_보건 의료,간호조무사
2540,간호조무사 자격 취득과정,백제간호전문학원(송정점),212,3192000,30,48.3,34.0,06_보건 의료,간호조무사
2541,요양보호사자격증 취득과정,샘물요양보호사교육원,33,722400,32,69.4,53.0,06_보건 의료,요양보호사
2542,요양보호사자격증취득과정(이론+실기),대구제일요양보호사교육원,30,720000,36,41.0,56.0,06_보건 의료,요양보호사
2543,간호조무사 자격 취득과정,광산간호전문학원,217,2850000,30,91.7,33.0,06_보건 의료,간호조무사
2544,요양보호사자격증취득과정,금천요양보호사교육원,30,590400,38,53.5,55.0,06_보건 의료,요양보호사
2545,요양보호사자격증취득과정,새희망요양보호사교육원,34,580080,33,55.2,57.0,06_보건 의료,요양보호사
2546,간호조무사 자격 취득과정,유엔간호학원,231,2994400,43,72.2,38.0,06_보건 의료,간호조무사
2547,간호조무사 자격 취득과정,현대간호학원,222,2888000,20,82.6,34.0,06_보건 의료,간호조무사
2548,간호조무사 자격 취득과정,복음간호학원,200,2998960,52,71.2,33.0,06_보건 의료,간호조무사
2549,NCS요양보호사 국가자격증과정,부모사랑요양보호사교육원,30,600000,24,68.9,54.0,06_보건 의료,요양보호사
2550,간호조무사 자격 취득과정,백제간호쌍촌점학원,229,3100800,30,65.0,35.0,06_보건 의료,간호조무사
2551,간호조무사자격증취득과정A,경기간호학원,205,3754400,34,81.3,32.0,06_보건 의료,간호조무사
2552,요양보호사 자격 취득과정,성모요양보호사교육원,30,600000,37,57.3,57.0,06_보건 의료,요양보호사
2553,간호조무사 자격 취득과정,경산화인간호학원,222,2799840,40,60.0,36.0,06_보건 의료,간호조무사
2554,요양보호사 자격증 취득 과정,유니스타요양보호사교육원,30,570000,40,55.0,54.0,06_보건 의료,요양보호사
2555,간호조무사 자격취득과정,석계간호조무사학원,204,3344000,30,73.3,35.0,06_보건 의료,간호조무사
2556,간호조무사 자격증 취득과정,영통경기간호학원,206,3762000,40,85.4,35.0,06_보건 의료,간호조무사
2557,요양보호사 자격 취득과정,나이팅게일간호학원부설요양보호사교육원,30,500160,39,48.0,,06_보건 의료,요양보호사
2558,요양보호사 자격 취득과정,화원요양보호사교육원,33,720000,40,53.2,55.0,06_보건 의료,요양보호사
2559,요양보호사양성,광주간호학원부설요양보호사교육원,37,600000,25,64.3,52.0,06_보건 의료,요양보호사
2560,간호조무사자격증취득과정,(주)중앙아카데미-해운대장산간호학원,204,2918400,34,74.3,38.0,06_보건 의료,간호조무사
2561,간호조무사자격취득과정,연세간호학원,217,2857600,25,73.9,31.0,06_보건 의료,간호조무사
2562,국제의료관광코디네이터 자격증취득과정,아바평생교육원,36,997740,11,56.4,,06_보건 의료,None
2563,요양보호사 자격 취득과정,한국실버요양보호사교육원,37,600000,40,45.8,53.0,06_보건 의료,요양보호사
2564,간호조무사 자격 취득과정,대한간호학원,210,3344000,34,78.6,34.0,06_보건 의료,간호조무사
2565,요양보호사 자격 취득과정,민들레요양보호사교육원,30,600000,37,63.2,55.0,06_보건 의료,요양보호사
2566,요양보호사 자격증 취득과정,진해보금요양보호사교육원,33,600000,40,45.7,56.0,06_보건 의료,요양보호사
2567,요양보호사자격증취득과정,마두요양보호사교육원,30,640800,40,54.8,54.0,06_보건 의료,요양보호사
2568,간호조무사 자격 취득과정,춘해간호조무학원,206,2968560,32,69.5,29.0,06_보건 의료,간호조무사
2569,간호조무사 자격증 취득반,수원탑간호학원,221,3500560,30,73.9,44.0,06_보건 의료,간호조무사
2570,간호조무사 자격 취득 과정,백제간호전문학원(운암점),228,2888000,31,65.0,41.0,06_보건 의료,간호조무사
2571,요양보호사 자격 취득과정,안성의료복지사회적협동조합 부설 안성요양보호사교육원,50,650000,30,60.9,56.0,06_보건 의료,요양보호사
2572,요양보호사자격증취득과정,집으로요양보호사교육원,30,600000,34,57.3,52.0,06_보건 의료,요양보호사
2573,요양보호사 자격 취득과정,아중안골평화요양보호사교육원,33,641520,28,64.3,53.0,06_보건 의료,요양보호사
2574,간호조무사 자격 취득과정,동광주간호학원,222,2964000,25,70.4,27.0,06_보건 의료,간호조무사
2575,간호조무사 자격 취득과정,서울간호학원,210,2998960,33,78.3,36.0,06_보건 의료,간호조무사
2576,요양보호사 자격취득과정,새늘요양보호사교육원,30,600000,40,52.8,58.0,06_보건 의료,요양보호사
2577,요양보호사 자격 취득과정,열린요양보호사교육원,50,540000,40,56.0,56.0,06_보건 의료,요양보호사
2578,간호조무사 자격증 취득과정,김포양곡간호학원,214,3120560,31,77.8,35.0,06_보건 의료,간호조무사
2579,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,,06_보건 의료,None
2580,병원코디네이터 실무과정,정연화의료서비스아카데미전문학원,20,665160,30,63.6,32.0,06_보건 의료,None
2581,요양보호사 국가자격증 취득과정(NCS비적용),인천일신요양보호사교육원,30,648000,40,62.2,54.0,06_보건 의료,요양보호사
2582,"요양보호사 자격증취득과정(주,야간)",아름다운세상만들기요양보호사교육원,30,540000,40,55.8,55.0,06_보건 의료,요양보호사
2583,요양보호사자격취득과정,금천요양보호사교육원,30,600000,23,53.5,54.0,06_보건 의료,요양보호사
2584,요양보호사 자격 취득과정,은평엔젤요양보호사교육원,30,510000,40,50.8,56.0,06_보건 의료,요양보호사
2585,요양보호사자격증취득과정,동부케어요양보호사교육원,30,600000,30,43.0,58.0,06_보건 의료,요양보호사
2586,간호조무사자격증취득과정,세계로간호학원,191,3360720,41,64.7,33.0,06_보건 의료,간호조무사
2587,요양보호사 자격취득과정(비NCS),섬기미요양보호사교육원,30,720000,40,52.0,52.0,06_보건 의료,요양보호사
2588,간호조무사 자격 취득과정,은혜간호학원,204,3754400,30,47.8,30.0,06_보건 의료,간호조무사
2589,간호조무사 자격취득과정,봉선간호전문학원,206,3099280,30,69.7,44.0,06_보건 의료,간호조무사
2590,요양보호사 자격 취득과정,열린요양보호사교육원,30,540000,40,56.0,58.0,06_보건 의료,요양보호사
2591,요양보호사 자격증 취득과정,인천검단보람요양보호사교육원,30,600000,40,52.6,,06_보건 의료,요양보호사
2592,요양보호사 자격증 취득과정,유니스타요양보호사교육원,50,570000,40,55.0,53.0,06_보건 의료,요양보호사
2593,요양보호사 자격 취득과정,거제요양보호사교육원,43,600000,40,50.0,50.0,06_보건 의료,요양보호사
2594,요양보호사자격증양성과정,햇빛요양보호사교육원,30,550080,40,66.3,52.0,06_보건 의료,요양보호사
2595,요양보호사자격증취득(취업성공),노아요양보호사교육원,35,600000,21,52.0,55.0,06_보건 의료,요양보호사
2596,간호조무사 취득과정,스타메디간호학원,202,3344000,36,73.7,34.0,06_보건 의료,간호조무사
2597,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,,06_보건 의료,None
2598,요양보호사 자격취득 교육과정(NCS),더큰요양보호사교육원,30,641520,38,53.3,53.0,06_보건 의료,요양보호사
2599,병원코디네이터 및 상담실장 양성과정(NCS기반),종로아바CS평생교육원,20,554300,16,36.8,,06_보건 의료,None
2600,간호조무사자격취득과정,동서울본간호학원,217,2964000,50,76.5,35.0,06_보건 의료,간호조무사
2601,간호조무사 자격 취득과정,남구간호학원,207,3275600,40,62.5,34.0,06_보건 의료,간호조무사
2602,요양보호사 자격 취득과정,참좋은요양보호사교육원,30,600000,40,45.7,57.0,06_보건 의료,요양보호사
2603,간호조무사 자격증 취득과정,사창미즈간호학원,191,2964000,31,73.6,34.0,06_보건 의료,간호조무사
2604,간호조무사 자격증 취득과정(취업실무),탑간호학원,230,2898640,33,76.9,,06_보건 의료,간호조무사
2605,간호조무사 자격증 취득과정,인제간호학원,207,2903200,34,72.4,,06_보건 의료,간호조무사
2606,요양보호사 자격 취득과정,미소로섬김 요양보호사교육원,30,600000,37,50.0,56.0,06_보건 의료,요양보호사
2607,요양보호사 자격취득과정,논산여성인력개발센터,52,650000,30,65.9,55.0,06_보건 의료,요양보호사
2608,병원코디네이터 및 상담실장양성과정,아바평생교육원,22,609730,11,56.4,,06_보건 의료,None
2609,요양보호사 자격취득과정,전국고용요양보호사교육원,30,540000,40,54.9,55.0,06_보건 의료,요양보호사
2610,간호조무사 자격증 취득과정(취업실무),탑간호학원,217,2898640,33,76.9,31.0,06_보건 의료,간호조무사
2611,요양보호사 자격취득과정,논산여성인력개발센터,52,650000,30,65.9,52.0,06_보건 의료,요양보호사
2612,요양보호사자격취득과정,아름다운요양보호사교육원,34,499200,35,58.2,57.0,06_보건 의료,요양보호사
2613,요양보호사 자격취득과정,전국고용요양보호사교육원,40,540000,40,54.9,56.0,06_보건 의료,요양보호사
2614,요양보호사 자격 취득과정,성모요양보호사교육원,30,580000,33,46.6,,06_보건 의료,요양보호사
2615,요양보호사 자격증 취득과정 (주간),강릉직업전문학교부설 요양보호사교육원,33,549840,30,56.9,47.0,06_보건 의료,요양보호사
2616,요양보호사 자격 취득과정,미래요양보호사교육원,30,648000,28,45.5,54.0,06_보건 의료,요양보호사
2617,요양보호사자격증취득과정,마두요양보호사교육원,50,640800,40,54.8,57.0,06_보건 의료,요양보호사
2618,요양보호사 자격 취득과정,한성요양보호사교육원,30,480000,35,60.0,58.0,06_보건 의료,요양보호사
2619,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,54.0,06_보건 의료,요양보호사
2620,요양보호사 자격증 취득과정,가족요양보호사교육원,55,450000,35,64.7,58.0,06_보건 의료,요양보호사
2621,요양보호사 국가자격증 취득과정,남동요양보호사교육원,30,450000,40,51.5,56.0,06_보건 의료,요양보호사
2622,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,42,720000,38,54.0,56.0,06_보건 의료,요양보호사
2623,요양보호사 자격 취득과정,제일요양보호사교육원,37,600000,40,64.1,53.0,06_보건 의료,요양보호사
2624,요양보호사자격증취득,드림요양보호사교육원,30,641520,33,45.2,47.0,06_보건 의료,요양보호사
2625,간호조무사 자격증 취득과정,신갈간호학원,204,3040000,30,78.9,,06_보건 의료,간호조무사
2626,요양보호사 자격취득과정,수원행복 요양보호사 교육원,50,480000,40,58.7,61.0,06_보건 의료,요양보호사
2627,요양보호사국가자격취득-야간반,주은요양보호사교육원,50,640800,32,55.7,58.0,06_보건 의료,요양보호사
2628,요양보호사자격증 취득과정,세왕요양보호사교육원,30,540000,30,43.2,59.0,06_보건 의료,요양보호사
2629,요양보호사 자격 취득과정,새부산요양보호사교육원,37,690000,36,54.1,53.0,06_보건 의료,요양보호사
2630,간호조무사 자격 취득과정,금정간호학원,205,2994400,20,82.1,31.0,06_보건 의료,간호조무사
2631,요양보호사자격증 취득과정,새고려요양보호사교육원,30,600000,30,50.0,,06_보건 의료,요양보호사
2632,NCS비적용 요양보호사 자격 취득과정,일등요양보호사교육원,30,510000,30,50.7,59.0,06_보건 의료,요양보호사
2633,요양보호사 국가자격 취득과정,인천서부요양보호사교육원,31,600000,40,46.2,51.0,06_보건 의료,요양보호사
2634,요양보호사자격증취득과정,성산요양보호사교육원,34,640800,33,56.8,66.0,06_보건 의료,요양보호사
2635,요양보호사 자격 취득과정,삼성실버요양보호사교육원,42,720000,40,59.8,58.0,06_보건 의료,요양보호사
2636,요양보호사 자격취득 양성과정(비NCS),목포요양보호사교육원,30,499920,40,64.8,,06_보건 의료,요양보호사
2637,요양보호사 자격증 취득과정,새롬요양보호사교육원,30,680000,40,45.6,52.0,06_보건 의료,요양보호사
2638,요양보호사자격증 취득과정,대신요양보호사교육원,30,480000,40,52.3,62.0,06_보건 의료,요양보호사
2639,"요양보호사 자격 취득과정 (주간, 야간)",다사랑요양보호사교육원,30,641520,37,53.3,53.0,06_보건 의료,요양보호사
2640,요양보호사 국자자격 취득,케어대한요양보호사교육원,30,600000,40,51.4,54.0,06_보건 의료,요양보호사
2641,요양보호사 국가자격증취득 & 취업 연계과정,온양요양보호사교육원,33,529920,28,57.1,54.0,06_보건 의료,요양보호사
2642,요양보호사 자격 취득 과정,행복요양보호사교육원,30,570000,26,51.4,55.0,06_보건 의료,요양보호사
2643,간호조무사 자격 취득과정,제일간호학원,210,3009600,30,83.1,37.0,06_보건 의료,간호조무사
2644,요양보호사 자격 취득과정,성모요양보호사교육원,69,580000,33,46.6,,06_보건 의료,요양보호사
2645,요양보호사 자격취득 교육과정,더큰요양보호사교육원,50,722160,38,53.3,52.0,06_보건 의료,요양보호사
2646,요양보호사 자격 취득과정,안성의료복지사회적협동조합 부설 안성요양보호사교육원,30,650000,30,60.9,52.0,06_보건 의료,요양보호사
2647,요양보호사 자격 취득과정,사하요양보호사교육원,30,640080,40,68.2,,06_보건 의료,요양보호사
2648,간호조무사자격취득과정,이레간호학원,191,2477600,30,78.6,31.0,06_보건 의료,간호조무사
2649,요양보호사 자격 취득과정,안양벧엘요양보호사교육원,30,550000,30,60.9,57.0,06_보건 의료,요양보호사
2650,간호조무사자격취득과정,주식회사 은행동미즈간호학원,190,2550560,31,75.0,33.0,06_보건 의료,간호조무사
2651,요양보호사자격취득과정,햇빛요양보호사교육원,30,550080,36,66.3,59.0,06_보건 의료,요양보호사
2652,"NCS 기반 요양보호사 국가자격증 취득과정 (요양 지원, 요양원, 간병 서비스)",충주요양보호사교육원,30,600000,38,63.7,,06_보건 의료,요양보호사
2653,요양보호사 양성과정(자격취득),영남간호학원부설 요양보호사교육원,37,640080,40,46.4,54.0,06_보건 의료,요양보호사
2654,요양보호사자격증과정,경주요양보호사교육원,36,589920,40,56.8,,06_보건 의료,요양보호사
2655,요양보호사자격취득과정,화명요양보호사교육원,33,720000,39,60.2,,06_보건 의료,요양보호사
2656,요양보호사 취득과정(야간반),광주역요양보호사교육원,50,600000,36,52.2,57.0,06_보건 의료,요양보호사
2657,요양보호사 자격 취득과정,당감요양보호사교육원,33,600000,39,67.1,,06_보건 의료,요양보호사
2658,요양보호사 자격 취득과정,한양요양보호사교육원,30,500400,40,47.0,55.0,06_보건 의료,요양보호사
2659,요양보호사자격증취득과정,정암요양보호사교육원,30,600000,40,49.2,59.0,06_보건 의료,요양보호사
2660,간호조무사국가자격증취득과정,계양간호학원,204,2998960,30,81.5,34.0,06_보건 의료,간호조무사
2661,간호조무사 자격 취득과정,메디칼간호학원,213,2979200,36,74.5,35.0,06_보건 의료,간호조무사
2662,요양보호사자격취득과정,은혜요양보호사교육원,60,540000,38,44.3,56.0,06_보건 의료,요양보호사
2663,요양보호사1급 자격 취득과정,서해간호학원부설서해요양보호사교육원,30,650000,40,74.4,,06_보건 의료,요양보호사
2664,"요양보호사 자격증취득 과정(이론,실기)",안양여성인력개발센터부설 요양보호사교육원,30,504000,22,49.6,58.0,06_보건 의료,요양보호사
2665,A+요양보호사자격취득,(주)북부산요양보호사교육원,31,720000,29,51.0,69.0,06_보건 의료,요양보호사
2666,요양보호사 자격 취득과정,충남간호전문학원,37,680160,30,64.4,62.0,06_보건 의료,요양보호사
2667,요양보호사 자격증 취득과정,세종고운간호전문학원(부설 세종고운요양보호사 교육원),33,680400,30,64.7,,06_보건 의료,요양보호사
2668,요양보호사 자격 취득과정,성모요양보호사교육원,30,500160,36,73.1,49.0,06_보건 의료,요양보호사
2669,요양보호사 자격 취득과정,천안경희간호학원부설 요양보호사교육원,30,480000,15,72.0,57.0,06_보건 의료,요양보호사
2670,요양보호사국가자격증취득과정(NCS),신천요양보호사교육원,30,600000,38,50.4,,06_보건 의료,요양보호사
2671,요양보호사자격취득,공주간호학원부설요양보호사교육원,37,678000,37,78.5,,06_보건 의료,요양보호사
2672,요양보호사 자격 취득과정(비NCS),한세기요양보호사교육원,30,510000,30,55.3,48.0,06_보건 의료,요양보호사
2673,요양보호사 자격증 취득과정,평택포도나무 요양보호사 교육원,30,540000,35,49.4,,06_보건 의료,요양보호사
2674,요양보호사 자격증 취득과정,현대요양보호사교육원,35,600000,38,54.3,57.0,06_보건 의료,요양보호사
2675,요양보호사 자격취득 과정,춘천메디칼요양보호사교육원,33,550080,40,63.9,61.0,06_보건 의료,요양보호사
2676,간호조무사 자격증 취득과정,뉴미즈간호학원,191,2964000,31,63.9,,06_보건 의료,간호조무사
2677,요양보호사양성과정,이천요양보호사교육원,30,640000,32,60.5,,06_보건 의료,요양보호사
2678,간호조무사 자격 취득과정,은혜간호조무사학원,213,3119040,30,79.3,39.0,06_보건 의료,간호조무사
2679,요양보호사자격취득과정,신포항요양보호사교육원,32,580080,40,62.9,,06_보건 의료,요양보호사
2680,요양보호사 국가자격증 취득과정(NCS비적용),인천일신요양보호사교육원,30,648000,40,62.2,,06_보건 의료,요양보호사
2681,간호조무사자격증취득반B,늘푸른간호병원코디네이터학원,204,3230000,33,75.3,32.0,06_보건 의료,간호조무사
2682,NCS 요양보호사 자격증 취득과정,영통경기요양보호사교육원,30,600000,37,38.9,66.0,06_보건 의료,요양보호사
2683,간호조무사 자격 취득과정B,용인간호학원,203,2888000,18,86.8,,06_보건 의료,간호조무사
2684,요양보호사 자격 취득과정,현대요양보호사교육원,30,638400,25,55.1,53.0,06_보건 의료,요양보호사
2685,요양보호사국가자격증취득과정,참사랑요양보호사교육원,50,600000,40,63.0,,06_보건 의료,요양보호사
2686,요양보호사 자격취득과정 NCS-20,경인요양보호사교육원,35,640080,40,56.2,49.0,06_보건 의료,요양보호사
2687,요양보호사자격증취득과정,부산해운대요양보호사교육원,30,600000,40,62.7,,06_보건 의료,요양보호사
2688,요양보호사 자격 취득과정,경북요양보호사교육원,30,600000,40,50.6,48.0,06_보건 의료,요양보호사
2689,요양보호사 자격 취득과정,서수원간호학원부설서수원요양보호사교육원,30,500000,35,54.4,55.0,06_보건 의료,요양보호사
2690,요양보호사자격증취득과정(이론+실기),실버엔젤요양보호사교육원,30,630000,30,59.1,52.0,06_보건 의료,요양보호사
2691,요양보호사 자격증 취득과정,큰사랑요양보호사교육원,33,450000,40,90.0,53.0,06_보건 의료,요양보호사
2692,요양보호사 자격증 취득과정,인천검단보람요양보호사교육원,30,600000,40,52.6,53.0,06_보건 의료,요양보호사
2693,간호조무사 자격증 취득과정,대림간호학원,204,3344000,30,84.3,,06_보건 의료,간호조무사
2694,요양보호사자격증취득과정,새빛요양보호사교육원,30,600000,31,57.6,63.0,06_보건 의료,요양보호사
2695,요양보호사자격증취득,상록요양보호사교육원,30,594000,35,47.3,54.0,06_보건 의료,요양보호사
2696,요양보호사 (자격취득) 양성 과정,경북요양보호사교육원,50,600000,40,65.0,,06_보건 의료,요양보호사
2697,NCS 적용 요양보호사 자격증 취득과정,하단레몬요양보호사교육원,30,600000,40,49.4,59.0,06_보건 의료,요양보호사
2698,간호조무사자격증취득과정,금천간호학원,204,3344000,30,84.8,,06_보건 의료,간호조무사
2699,"NCS 기반 요양보호사 자격증 취득과정 (요양지원, 요양원, 요양병원)",국제요양보호사교육원,30,600000,40,40.9,54.0,06_보건 의료,요양보호사
2700,요양보호사자격증취득과정,신현대요양보호사교육원,30,570000,40,59.8,54.0,06_보건 의료,요양보호사
2701,간호조무사 자격증 취득과정,평택보건간호학원,202,3301440,30,76.3,,06_보건 의료,간호조무사
2702,요양보호사 자격 취득과정,금빛요양보호사교육원,30,540000,40,46.9,60.0,06_보건 의료,요양보호사
2703,간호조무사 자격증 과정,안산대한간호학원,203,3230000,38,72.9,,06_보건 의료,간호조무사
2704,요양보호사 자격증 취득,더나은요양보호사교육원,30,600000,40,33.3,55.0,06_보건 의료,요양보호사
2705,요양보호사 자격증 취득과정,풍성한요양보호사교육원,30,510000,33,47.6,58.0,06_보건 의료,요양보호사
2706,요양보호사 양성과정,언약요양보호사교육원,30,450000,40,53.1,64.0,06_보건 의료,요양보호사
2707,요양보호사 (자격취득) 양성 과정,경북요양보호사교육원,30,600000,40,65.0,,06_보건 의료,요양보호사
2708,요양보호사자격취득과정(NCS),은혜요양보호사교육원,30,540000,38,44.3,53.0,06_보건 의료,요양보호사
2709,요양보호사 자격취득과정,원주간호학원부설요양보호사교육원,30,600000,30,62.6,41.0,06_보건 의료,요양보호사
2710,간호조무사 자격 취득과정,중앙간호학원,204,3192000,30,82.9,,06_보건 의료,간호조무사
2711,(구직자) 요양보호사 자격 취득과정,조은요양보호사교육원,30,570000,40,47.3,,06_보건 의료,요양보호사
2712,요양보호사국가자격취득과정,굿모닝요양보호사교육원,30,600000,40,59.0,,06_보건 의료,요양보호사
2713,요양보호사 자격 취득과정,구미간호학원부설요양보호사교육원,33,549840,24,49.0,,06_보건 의료,요양보호사
2714,간호조무사 자격증 취득과정,인제간호학원,199,2903200,34,72.4,30.0,06_보건 의료,간호조무사
2715,요양보호사양성과정,산돌요양보호사교육원,33,650000,30,71.4,59.0,06_보건 의료,요양보호사
2716,간호조무사 자격 취득과정,한미간호조무사학원,204,2998960,30,84.4,,06_보건 의료,간호조무사
2717,간호조무사 자격증 취득반,광교간호학원,382,3500560,30,73.3,,06_보건 의료,간호조무사
2718,요양보호사자격취득과정(실업자),익산간호요양보호사교육원,42,641520,40,64.3,58.0,06_보건 의료,요양보호사
2719,요양보호사 자격 취득과정(비NCS),당진간호학원부설요양보호사교육원,33,600000,30,68.1,52.0,06_보건 의료,요양보호사
2720,요양보호사자격증취득과정,동해요양보호사교육원,30,500160,30,79.5,54.0,06_보건 의료,요양보호사
2721,간호조무사 자격 취득과정(B),지산간호보건학원,191,2998960,22,82.7,,06_보건 의료,간호조무사
2722,국제의료관광코디네이터 자격증취득과정,아바평생교육원,72,997740,11,56.4,,06_보건 의료,None
2723,요양보호사 국가자격증 취득과정(야간반),신천요양보호사교육원,60,720000,38,50.4,,06_보건 의료,요양보호사
